frame,animal,bodypart,x,y,likelihood
0,animal0,back_base,1203.3125,2319.5078125,0.28564050793647766
0,animal0,back_end,1215.4375,2004.6640625,0.28208255767822266
0,animal0,back_left_knee,1809.5625,2162.0859375,0.01438627764582634
0,animal0,back_left_paw,1748.9375,2186.3046875,0.010710562579333782
0,animal0,back_left_thai,1518.5625,2077.3203125,0.14137868583202362
0,animal0,back_middle,1191.1875,2319.5078125,0.1149032860994339
0,animal0,back_right_knee,1251.8125,2343.7265625,0.10980407893657684
0,animal0,back_right_paw,1251.8125,2367.9453125,0.10024808347225189
0,animal0,back_right_thai,1251.8125,2367.9453125,0.15814849734306335
0,animal0,belly_bottom,1251.8125,2295.2890625,0.06045253947377205
0,animal0,body_middle_left,1263.9375,2343.7265625,0.037597253918647766
0,animal0,body_middle_right,1263.9375,2343.7265625,0.04458657279610634
0,animal0,front_left_knee,1651.9375,2367.9453125,0.038974348455667496
0,animal0,front_left_paw,1748.9375,2186.3046875,0.006039615720510483
0,animal0,front_left_thai,1712.5625,2367.9453125,0.04304468631744385
0,animal0,front_right_knee,1118.4375,2355.8359375,0.0571780726313591
0,animal0,front_right_paw,1712.5625,2355.8359375,0.008754163049161434
0,animal0,front_right_thai,1651.9375,2367.9453125,0.06167236343026161
0,animal0,left_antler_base,1603.4375,1774.5859375,0.7677252888679504
0,animal0,left_antler_end,1639.8125,1665.6015625,0.16145510971546173
0,animal0,left_earbase,1603.4375,1774.5859375,0.8429705500602722
0,animal0,left_earend,1639.8125,1665.6015625,0.8876119256019592
0,animal0,left_eye,1651.9375,1859.3515625,0.8546755909919739
0,animal0,lower_jaw,1748.9375,2186.3046875,0.564151406288147
0,animal0,mouth_end_left,1700.4375,2040.9921875,0.5307760238647461
0,animal0,mouth_end_right,1482.1875,2089.4296875,0.8595775961875916
0,animal0,neck_base,1639.8125,2331.6171875,0.20066030323505402
0,animal0,neck_end,1203.3125,2307.3984375,0.2710663080215454
0,animal0,nose,1761.0625,1895.6796875,0.8496196269989014
0,animal0,right_antler_base,1288.1875,1883.5703125,0.6563704609870911
0,animal0,right_antler_end,1251.8125,1762.4765625,0.16289043426513672
0,animal0,right_earbase,1288.1875,1883.5703125,0.7003999948501587
0,animal0,right_earend,1251.8125,1750.3671875,0.8101039528846741
0,animal0,right_eye,1494.3125,1907.7890625,0.9327094554901123
0,animal0,tail_base,1215.4375,2004.6640625,0.28448486328125
0,animal0,tail_end,1627.6875,1701.9296875,0.11503065377473831
0,animal0,throat_base,1639.8125,2258.9609375,0.5723198652267456
0,animal0,throat_end,1676.1875,2367.9453125,0.3366343379020691
0,animal0,upper_jaw,1761.0625,1956.2265625,0.8301339149475098
1,animal0,back_base,1200.1328125,2309.8828125,0.2615242004394531
1,animal0,back_end,1212.3359375,2004.8046875,0.3076435625553131
1,animal0,back_left_knee,1810.2890625,2126.8359375,0.011373073793947697
1,animal0,back_left_paw,1749.2734375,2175.6484375,0.009178309701383114
1,animal0,back_left_thai,1517.4140625,2078.0234375,0.134952113032341
1,animal0,back_middle,1212.3359375,2322.0859375,0.1276988387107849
1,animal0,back_right_knee,1248.9453125,2346.4921875,0.10614421218633652
1,animal0,back_right_paw,1212.3359375,2370.8984375,0.09502410143613815
1,animal0,back_right_thai,1248.9453125,2370.8984375,0.17124676704406738
1,animal0,belly_bottom,1248.9453125,2297.6796875,0.059731315821409225
1,animal0,body_middle_left,1224.5390625,2261.0703125,0.05228499323129654
1,animal0,body_middle_right,1236.7421875,2273.2734375,0.0546848438680172
1,animal0,front_left_knee,1566.2265625,2370.8984375,0.03397553786635399
1,animal0,front_left_paw,1749.2734375,2175.6484375,0.0051888590678572655
1,animal0,front_left_thai,1712.6640625,2370.8984375,0.04113612696528435
1,animal0,front_right_knee,1114.7109375,2358.6953125,0.08972714841365814
1,animal0,front_right_paw,1749.2734375,2175.6484375,0.005750398151576519
1,animal0,front_right_thai,1627.2421875,2370.8984375,0.0496644601225853
1,animal0,left_antler_base,1602.8359375,1772.9453125,0.7475526332855225
1,animal0,left_antler_end,1639.4453125,1663.1171875,0.1579681783914566
1,animal0,left_earbase,1602.8359375,1772.9453125,0.820830762386322
1,animal0,left_earend,1639.4453125,1663.1171875,0.8682501912117004
1,animal0,left_eye,1651.6484375,1858.3671875,0.8629513382911682
1,animal0,lower_jaw,1749.2734375,2175.6484375,0.48269596695899963
1,animal0,mouth_end_left,1700.4609375,2041.4140625,0.529676079750061
1,animal0,mouth_end_right,1480.8046875,2090.2265625,0.8670578002929688
1,animal0,neck_base,1639.4453125,2334.2890625,0.23855896294116974
1,animal0,neck_end,1200.1328125,2309.8828125,0.24927735328674316
1,animal0,nose,1761.4765625,1907.1796875,0.8701280951499939
1,animal0,right_antler_base,1297.7578125,1882.7734375,0.6679535508155823
1,animal0,right_antler_end,1248.9453125,1772.9453125,0.16781042516231537
1,animal0,right_earbase,1297.7578125,1882.7734375,0.7122538685798645
1,animal0,right_earend,1248.9453125,1760.7421875,0.8087114691734314
1,animal0,right_eye,1493.0078125,1907.1796875,0.9265519380569458
1,animal0,tail_base,1212.3359375,2004.8046875,0.31027212738990784
1,animal0,tail_end,1078.1015625,2358.6953125,0.15692611038684845
1,animal0,throat_base,1639.4453125,2261.0703125,0.5924578905105591
1,animal0,throat_end,1663.8515625,2370.8984375,0.3486248850822449
1,animal0,upper_jaw,1761.4765625,1968.1953125,0.7926134467124939
2,animal0,back_base,1187.140625,2313.0546875,0.30615586042404175
2,animal0,back_end,1222.484375,1971.8515625,0.31853875517845154
2,animal0,back_left_knee,1799.765625,2124.8046875,0.015265671536326408
2,animal0,back_left_paw,1752.640625,1901.2578125,0.006091320887207985
2,animal0,back_left_thai,1517.015625,2077.7421875,0.13160838186740875
2,animal0,back_middle,1198.921875,2289.5234375,0.10389614850282669
2,animal0,back_right_knee,1234.265625,2313.0546875,0.029796604067087173
2,animal0,back_right_paw,1740.859375,1995.3828125,0.05273476615548134
2,animal0,back_right_thai,1198.921875,2336.5859375,0.06167571246623993
2,animal0,belly_bottom,1257.828125,2313.0546875,0.028028201311826706
2,animal0,body_middle_left,1116.453125,1948.3203125,0.011285523883998394
2,animal0,body_middle_right,1116.453125,1948.3203125,0.011451532132923603
2,animal0,front_left_knee,1623.046875,2360.1171875,0.0467938557267189
2,animal0,front_left_paw,1104.671875,2360.1171875,0.004364561289548874
2,animal0,front_left_thai,1729.078125,2360.1171875,0.04202623292803764
2,animal0,front_right_knee,1552.359375,2360.1171875,0.01924981363117695
2,animal0,front_right_paw,1705.515625,2348.3515625,0.017437245696783066
2,animal0,front_right_thai,1646.609375,2360.1171875,0.06245549023151398
2,animal0,left_antler_base,1611.265625,1783.6015625,0.766042172908783
2,animal0,left_antler_end,1646.609375,1665.9453125,0.16232557594776154
2,animal0,left_earbase,1611.265625,1783.6015625,0.8383546471595764
2,animal0,left_earend,1646.609375,1665.9453125,0.892283022403717
2,animal0,left_eye,1658.390625,1854.1953125,0.9058220386505127
2,animal0,lower_jaw,1740.859375,2171.8671875,0.31540560722351074
2,animal0,mouth_end_left,1693.734375,2042.4453125,0.4808155596256256
2,animal0,mouth_end_right,1469.890625,2089.5078125,0.8620795607566833
2,animal0,neck_base,1634.828125,2324.8203125,0.17388799786567688
2,animal0,neck_end,1198.921875,2313.0546875,0.2904411852359772
2,animal0,nose,1752.640625,1901.2578125,0.8765944242477417
2,animal0,right_antler_base,1293.171875,1889.4921875,0.681643545627594
2,animal0,right_antler_end,1246.046875,1748.3046875,0.16051965951919556
2,animal0,right_earbase,1293.171875,1889.4921875,0.726847767829895
2,animal0,right_earend,1246.046875,1748.3046875,0.8177416324615479
2,animal0,right_eye,1493.453125,1913.0234375,0.9566589593887329
2,animal0,tail_base,1222.484375,1971.8515625,0.32126379013061523
2,animal0,tail_end,1634.828125,1713.0078125,0.07985136657953262
2,animal0,throat_base,1634.828125,2254.2265625,0.5494256615638733
2,animal0,throat_end,1670.171875,2360.1171875,0.25423216819763184
2,animal0,upper_jaw,1752.640625,1960.0859375,0.8570001125335693
3,animal0,back_base,1146.796875,2328.703125,0.809723436832428
3,animal0,back_end,475.109375,3244.640625,0.6987250447273254
3,animal0,back_left_knee,1116.265625,3305.703125,0.24364249408245087
3,animal0,back_left_paw,1116.265625,3458.359375,0.5712279081344604
3,animal0,back_left_thai,1116.265625,3336.234375,0.45618781447410583
3,animal0,back_middle,749.890625,2786.671875,0.7901031970977783
3,animal0,back_right_knee,902.546875,3153.046875,0.4732140302658081
3,animal0,back_right_paw,902.546875,3549.953125,0.8030786514282227
3,animal0,back_right_thai,749.890625,3153.046875,0.5715600252151489
3,animal0,belly_bottom,1085.734375,3214.109375,0.7254461646080017
3,animal0,body_middle_left,902.546875,2908.796875,0.7527198195457458
3,animal0,body_middle_right,902.546875,2908.796875,0.7662642002105713
3,animal0,front_left_knee,1482.640625,3122.515625,0.679813802242279
3,animal0,front_left_paw,1513.171875,3519.421875,0.8612415194511414
3,animal0,front_left_thai,1543.703125,2969.859375,0.6707127094268799
3,animal0,front_right_knee,1207.859375,3000.390625,0.7634065747261047
3,animal0,front_right_paw,1238.390625,3641.546875,0.8930412530899048
3,animal0,front_right_thai,1207.859375,2908.796875,0.5452654957771301
3,animal0,left_antler_base,1757.421875,1901.265625,0.11936742812395096
3,animal0,left_antler_end,261.390625,3305.703125,0.30651646852493286
3,animal0,left_earbase,1757.421875,1901.265625,0.13921648263931274
3,animal0,left_earend,1787.953125,2176.046875,0.1035044863820076
3,animal0,left_eye,1604.765625,1901.265625,0.38152334094047546
3,animal0,lower_jaw,1726.890625,2176.046875,0.5424931049346924
3,animal0,mouth_end_left,1757.421875,2114.984375,0.7323886156082153
3,animal0,mouth_end_right,1513.171875,2084.453125,1.0
3,animal0,neck_base,1452.109375,2359.234375,0.5629897713661194
3,animal0,neck_end,1146.796875,2328.703125,0.7804027795791626
3,animal0,nose,1757.421875,1901.265625,0.9605476260185242
3,animal0,right_antler_base,1238.390625,1931.796875,0.5922821760177612
3,animal0,right_antler_end,261.390625,3305.703125,0.2865901291370392
3,animal0,right_earbase,1238.390625,1931.796875,0.6487540602684021
3,animal0,right_earend,1207.859375,1901.265625,0.48528629541397095
3,animal0,right_eye,1482.640625,1901.265625,0.9858563542366028
3,animal0,tail_base,475.109375,3244.640625,0.7048155069351196
3,animal0,tail_end,261.390625,3305.703125,0.47408661246299744
3,animal0,throat_base,1635.296875,2328.703125,0.7534054517745972
3,animal0,throat_end,1574.234375,2450.828125,0.7441033124923706
3,animal0,upper_jaw,1757.421875,1962.328125,0.8755611777305603
4,animal0,back_base,1107.9140625,2371.7265625,0.8389876484870911
4,animal0,back_end,466.3671875,3249.6328125,0.7269156575202942
4,animal0,back_left_knee,1040.3828125,3418.4609375,0.4334638714790344
4,animal0,back_left_paw,1040.3828125,3485.9921875,0.5833719968795776
4,animal0,back_left_thai,1040.3828125,3350.9296875,0.6143407821655273
4,animal0,back_middle,736.4921875,2776.9140625,0.8619449138641357
4,animal0,back_right_knee,668.9609375,3519.7578125,0.6053698658943176
4,animal0,back_right_paw,939.0859375,3553.5234375,0.9411745071411133
4,animal0,back_right_thai,770.2578125,3148.3359375,0.7044938206672668
4,animal0,belly_bottom,1107.9140625,3215.8671875,0.8260324001312256
4,animal0,body_middle_left,905.3203125,2911.9765625,0.7564255595207214
4,animal0,body_middle_right,905.3203125,2911.9765625,0.7700368762016296
4,animal0,front_left_knee,1513.1015625,3148.3359375,0.7884847521781921
4,animal0,front_left_paw,1479.3359375,3519.7578125,0.8408486247062683
4,animal0,front_left_thai,1546.8671875,2979.5078125,0.6929836869239807
4,animal0,front_right_knee,1242.9765625,3013.2734375,0.7772365212440491
4,animal0,front_right_paw,1242.9765625,3621.0546875,0.9178606271743774
4,animal0,front_right_thai,1209.2109375,2878.2109375,0.5172367691993713
4,animal0,left_antler_base,1614.3984375,1763.9453125,0.8430360555648804
4,animal0,left_antler_end,263.7734375,3283.3984375,0.31372833251953125
4,animal0,left_earbase,1614.3984375,1763.9453125,0.9617113471031189
4,animal0,left_earend,1648.1640625,1696.4140625,0.8735553622245789
4,animal0,left_eye,1648.1640625,1865.2421875,0.8792610168457031
4,animal0,lower_jaw,1749.4609375,2169.1328125,0.6692983508110046
4,animal0,mouth_end_left,1749.4609375,2135.3671875,0.7875503301620483
4,animal0,mouth_end_right,1479.3359375,2101.6015625,0.9576396942138672
4,animal0,neck_base,1479.3359375,2371.7265625,0.5495931506156921
4,animal0,neck_end,1107.9140625,2371.7265625,0.7953112721443176
4,animal0,nose,1749.4609375,1899.0078125,0.9415356516838074
4,animal0,right_antler_base,1276.7421875,1865.2421875,0.7704352140426636
4,animal0,right_antler_end,263.7734375,3283.3984375,0.29332515597343445
4,animal0,right_earbase,1276.7421875,1865.2421875,0.8346554040908813
4,animal0,right_earend,1242.9765625,1763.9453125,0.9227269887924194
4,animal0,right_eye,1513.1015625,1899.0078125,0.8718677759170532
4,animal0,tail_base,466.3671875,3249.6328125,0.737148642539978
4,animal0,tail_end,263.7734375,3283.3984375,0.48522523045539856
4,animal0,throat_base,1614.3984375,2371.7265625,0.7373421788215637
4,animal0,throat_end,1580.6328125,2439.2578125,0.7419326305389404
4,animal0,upper_jaw,1749.4609375,1966.5390625,0.9406870603561401
5,animal0,back_base,1120.828125,2339.921875,0.8340310454368591
5,animal0,back_end,483.734375,3245.265625,0.7622852325439453
5,animal0,back_left_knee,953.171875,3412.921875,0.3642531633377075
5,animal0,back_left_paw,986.703125,3479.984375,0.5102941989898682
