frame,animal,bodypart,x,y,likelihood
0,animal0,back_base,1186.2734375,483.0078125,0.6216323971748352
0,animal0,back_end,854.7734375,483.0078125,0.8988670110702515
0,animal0,back_left_knee,854.7734375,679.8359375,0.9440208077430725
0,animal0,back_left_paw,885.8515625,773.0703125,0.9273154735565186
0,animal0,back_left_thai,885.8515625,607.3203125,0.8382648229598999
0,animal0,back_middle,1061.9609375,493.3671875,0.6408949494361877
0,animal0,back_right_knee,834.0546875,669.4765625,0.9571425318717957
0,animal0,back_right_paw,844.4140625,752.3515625,0.859707236289978
0,animal0,back_right_thai,896.2109375,607.3203125,0.8460444211959839
0,animal0,belly_bottom,1020.5234375,617.6796875,0.5163145661354065
0,animal0,body_middle_left,1041.2421875,555.5234375,0.5601381063461304
0,animal0,body_middle_right,1041.2421875,555.5234375,0.5701038241386414
0,animal0,front_left_knee,1217.3515625,690.1953125,0.4286462664604187
0,animal0,front_left_paw,1279.5078125,762.7109375,0.9242129325866699
0,animal0,front_left_thai,1186.2734375,638.3984375,0.9625182151794434
0,animal0,front_right_knee,1093.0390625,690.1953125,0.5218093395233154
0,animal0,front_right_paw,1093.0390625,773.0703125,0.9182089567184448
0,animal0,front_right_thai,1103.3984375,628.0390625,0.8810867071151733
0,animal0,left_antler_base,1320.9453125,493.3671875,0.6991268396377563
0,animal0,left_antler_end,761.5390625,669.4765625,0.5388708114624023
0,animal0,left_earbase,1320.9453125,493.3671875,0.7365351319313049
0,animal0,left_earend,1320.9453125,472.6484375,0.9349258542060852
0,animal0,left_eye,1372.7421875,545.1640625,0.9203184247016907
0,animal0,lower_jaw,1362.3828125,617.6796875,0.8221309185028076
0,animal0,mouth_end_left,1403.8203125,607.3203125,0.3428378403186798
0,animal0,mouth_end_right,1341.6640625,586.6015625,0.8393760919570923
0,animal0,neck_base,1206.9921875,534.8046875,0.839410126209259
0,animal0,neck_end,1186.2734375,483.0078125,0.5898488163948059
0,animal0,nose,1403.8203125,607.3203125,0.9958136677742004
0,animal0,right_antler_base,1300.2265625,514.0859375,0.7529643774032593
0,animal0,right_antler_end,761.5390625,669.4765625,0.5035813450813293
0,animal0,right_earbase,1300.2265625,514.0859375,0.8004962205886841
0,animal0,right_earend,1279.5078125,514.0859375,0.6108370423316956
0,animal0,right_eye,1352.0234375,555.5234375,0.9542459845542908
0,animal0,tail_base,854.7734375,483.0078125,0.9067291021347046
0,animal0,tail_end,761.5390625,669.4765625,0.8329547047615051
0,animal0,throat_base,1289.8671875,586.6015625,0.7103447914123535
0,animal0,throat_end,1238.0703125,607.3203125,0.28644317388534546
0,animal0,upper_jaw,1383.1015625,617.6796875,0.8826269507408142
1,animal0,back_base,1201.90625,491.7265625,0.5686467885971069
1,animal0,back_end,851.28125,471.0703125,0.9151047468185425
1,animal0,back_left_knee,840.96875,677.6328125,0.8105154633522034
1,animal0,back_left_paw,861.59375,760.2578125,0.7962196469306946
1,animal0,back_left_thai,861.59375,605.3359375,0.8350446820259094
1,animal0,back_middle,1057.53125,491.7265625,0.6521980166435242
1,animal0,back_right_knee,840.96875,677.6328125,0.999387264251709
1,animal0,back_right_paw,861.59375,770.5859375,0.9611415266990662
1,animal0,back_right_thai,902.84375,615.6640625,0.8353937864303589
1,animal0,belly_bottom,1016.28125,615.6640625,0.5243144631385803
1,animal0,body_middle_left,1036.90625,553.6953125,0.5631496906280518
1,animal0,body_middle_right,1036.90625,553.6953125,0.5731773376464844
