frame,animal,bodypart,x,y,likelihood
0,animal0,back_base,1312.0390625,2152.9375,0.8454201221466064
0,animal0,back_end,1113.3828125,3378.5625,0.3350781500339508
0,animal0,back_left_knee,1146.4921875,3411.6875,0.7336547374725342
0,animal0,back_left_paw,947.8359375,3477.9375,0.7872480154037476
0,animal0,back_left_thai,1610.0234375,3246.0625,0.8056924343109131
0,animal0,back_middle,1576.9140625,2782.3125,0.6950397491455078
0,animal0,back_right_knee,716.0703125,3312.3125,0.8380463719367981
0,animal0,back_right_paw,418.0859375,3444.8125,0.7565903663635254
0,animal0,back_right_thai,815.3984375,3179.8125,0.7168306708335876
0,animal0,belly_bottom,1179.6015625,3146.6875,0.5807440280914307
0,animal0,body_middle_left,1510.6953125,2914.8125,0.544400155544281
0,animal0,body_middle_right,1510.6953125,2914.8125,0.554185688495636
0,animal0,front_left_knee,1378.2578125,3345.4375,0.8439124226570129
0,animal0,front_left_paw,1411.3671875,3577.3125,0.8593193292617798
0,animal0,front_left_thai,1345.1484375,2881.6875,0.8800557851791382
0,animal0,front_right_knee,881.6171875,3279.1875,0.8940845131874084
0,animal0,front_right_paw,782.2890625,3477.9375,0.9868404865264893
0,animal0,front_right_thai,815.3984375,2914.8125,0.8145309686660767
0,animal0,left_antler_base,1245.8203125,1656.0625,0.5976925492286682
0,animal0,left_antler_end,1312.0390625,1887.9375,0.15636876225471497
0,animal0,left_earbase,1245.8203125,1656.0625,0.6647689342498779
0,animal0,left_earend,1312.0390625,1887.9375,0.8596137762069702
0,animal0,left_eye,1113.3828125,1689.1875,0.9591931104660034
0,animal0,lower_jaw,947.8359375,2020.4375,0.8201863169670105
0,animal0,mouth_end_left,1113.3828125,1954.1875,0.8223240375518799
0,animal0,mouth_end_right,881.6171875,1954.1875,0.8994662165641785
0,animal0,neck_base,980.9453125,2318.5625,0.6920208930969238
0,animal0,neck_end,1312.0390625,2152.9375,0.8018530607223511
0,animal0,nose,980.9453125,1722.3125,0.9793115258216858
0,animal0,right_antler_base,782.2890625,1656.0625,0.6319987177848816
0,animal0,right_antler_end,749.1796875,1854.8125,0.16117095947265625
0,animal0,right_earbase,815.3984375,1656.0625,0.6973091959953308
0,animal0,right_earend,749.1796875,1854.8125,0.8274660110473633
0,animal0,right_eye,914.7265625,1656.0625,0.9172104001045227
0,animal0,tail_base,1113.3828125,3378.5625,0.33855241537094116
0,animal0,tail_end,716.0703125,3212.9375,0.19887405633926392
0,animal0,throat_base,980.9453125,2219.1875,0.7546741366386414
0,animal0,throat_end,980.9453125,2484.1875,0.672153651714325
0,animal0,upper_jaw,980.9453125,1788.5625,0.8664336800575256
1,animal0,back_base,1281.28125,2148.46875,0.8258155584335327
1,animal0,back_end,1046.34375,3390.28125,0.33619484305381775
1,animal0,back_left_knee,1147.03125,3423.84375,0.756862998008728
1,animal0,back_left_paw,979.21875,3457.40625,0.8436396718025208
1,animal0,back_left_thai,1616.90625,3256.03125,0.6630728244781494
1,animal0,back_middle,1583.34375,2786.15625,0.7497331500053406
1,animal0,back_right_knee,710.71875,3323.15625,0.819144606590271
1,animal0,back_right_paw,375.09375,3457.40625,0.7841168642044067
1,animal0,back_right_thai,811.40625,3188.90625,0.723240315914154
1,animal0,belly_bottom,1113.46875,3155.34375,0.5700225830078125
1,animal0,body_middle_left,1516.21875,2920.40625,0.5908403992652893
1,animal0,body_middle_right,1516.21875,2920.40625,0.6013861894607544
1,animal0,front_left_knee,1381.96875,3356.71875,0.8357685208320618
1,animal0,front_left_paw,1381.96875,3591.65625,0.8497781157493591
1,animal0,front_left_thai,1348.40625,2886.84375,0.8733296394348145
1,animal0,front_right_knee,878.53125,3289.59375,0.8094865679740906
1,animal0,front_right_paw,777.84375,3490.96875,1.0
1,animal0,front_right_thai,811.40625,2920.40625,0.7956164479255676
1,animal0,left_antler_base,1247.71875,1645.03125,0.6531952023506165
1,animal0,left_antler_end,1281.28125,1879.96875,0.1574106514453888
1,animal0,left_earbase,1247.71875,1645.03125,0.722974419593811
1,animal0,left_earend,1281.28125,1879.96875,0.8649783730506897
1,animal0,left_eye,1113.46875,1678.59375,0.9428339600563049
1,animal0,lower_jaw,945.65625,2014.21875,0.819674015045166
1,animal0,mouth_end_left,1113.46875,1947.09375,0.8151130080223083
1,animal0,mouth_end_right,878.53125,1947.09375,0.9355373978614807
1,animal0,neck_base,979.21875,2316.28125,0.7103888392448425
1,animal0,neck_end,1281.28125,2148.46875,0.7832894325256348
1,animal0,nose,979.21875,1712.15625,0.9823277592658997
1,animal0,right_antler_base,777.84375,1645.03125,0.6492531895637512
1,animal0,right_antler_end,777.84375,1812.84375,0.16595594584941864
1,animal0,right_earbase,811.40625,1645.03125,0.7118387818336487
1,animal0,right_earend,777.84375,1846.40625,0.8165135383605957
1,animal0,right_eye,912.09375,1645.03125,0.9076160788536072
1,animal0,tail_base,1046.34375,3390.28125,0.33946719765663147
1,animal0,tail_end,710.71875,3222.46875,0.13552668690681458
1,animal0,throat_base,979.21875,2215.59375,0.733884334564209
1,animal0,throat_end,979.21875,2450.53125,0.6602236032485962
1,animal0,upper_jaw,979.21875,1779.28125,0.8482254147529602
