frame,animal,bodypart,x,y,likelihood
0,animal0,back_base,2762.3671875,700.28125,0.7964577674865723
0,animal0,back_end,3804.1640625,1492.34375,0.18077729642391205
0,animal0,back_left_knee,2887.3828125,1534.03125,0.3375575542449951
0,animal0,back_left_paw,2804.0390625,1909.21875,0.48854967951774597
0,animal0,back_left_thai,3095.7421875,1408.96875,0.601641058921814
0,animal0,back_middle,3262.4296875,992.09375,0.798596203327179
0,animal0,back_right_knee,2804.0390625,1659.09375,0.47147801518440247
0,animal0,back_right_paw,2428.9921875,1575.71875,0.7264928817749023
0,animal0,back_right_thai,3054.0703125,1575.71875,0.35034826397895813
0,animal0,belly_bottom,2637.3515625,1534.03125,0.6164364218711853
0,animal0,body_middle_left,2929.0546875,1242.21875,0.6672426462173462
0,animal0,body_middle_right,2929.0546875,1242.21875,0.680389940738678
0,animal0,front_left_knee,2095.6171875,1492.34375,0.8222910761833191
0,animal0,front_left_paw,1262.1796875,1575.71875,0.6372637748718262
0,animal0,front_left_thai,2345.6484375,1325.59375,0.6615455150604248
0,animal0,front_right_knee,1845.5859375,1325.59375,0.9183099865913391
0,animal0,front_right_paw,1303.8515625,1408.96875,0.7049259543418884
0,animal0,front_right_thai,1887.2578125,1200.53125,0.8926559090614319
0,animal0,left_antler_base,2387.3203125,450.15625,0.8285404443740845
0,animal0,left_antler_end,2679.0234375,1950.90625,0.29484546184539795
0,animal0,left_earbase,2387.3203125,450.15625,0.9102177619934082
0,animal0,left_earend,2595.6796875,575.21875,0.9905990958213806
0,animal0,left_eye,2220.6328125,658.59375,0.9853218197822571
0,animal0,lower_jaw,2012.2734375,1158.84375,0.85731440782547
0,animal0,mouth_end_left,2262.3046875,908.71875,0.7306482195854187
0,animal0,mouth_end_right,1928.9296875,908.71875,0.7320735454559326
0,animal0,neck_base,2554.0078125,658.59375,0.7846538424491882
0,animal0,neck_end,2762.3671875,700.28125,0.7554369568824768
0,animal0,nose,2012.2734375,908.71875,0.9929779171943665
0,animal0,right_antler_base,1928.9296875,408.46875,0.8125284910202026
0,animal0,right_antler_end,2679.0234375,1950.90625,0.2757638990879059
0,animal0,right_earbase,1928.9296875,408.46875,0.8685463666915894
0,animal0,right_earend,1720.5703125,575.21875,0.8773747086524963
0,animal0,right_eye,1970.6015625,616.90625,0.949040412902832
0,animal0,tail_base,3804.1640625,1492.34375,0.18228286504745483
0,animal0,tail_end,2679.0234375,1950.90625,0.45739883184432983
0,animal0,throat_base,2053.9453125,1200.53125,0.8122026920318604
0,animal0,throat_end,2012.2734375,1242.21875,0.8252847194671631
0,animal0,upper_jaw,2012.2734375,992.09375,0.8543860912322998
1,animal0,back_base,2689.0390625,698.7890625,0.8225875496864319
