frame,animal,bodypart,x,y,likelihood
0,animal0,back_base,1230.78125,1803.34375,0.2574804723262787
0,animal0,back_end,1285.90625,3098.78125,0.617633581161499
0,animal0,back_left_knee,789.78125,3043.65625,0.3903496563434601
0,animal0,back_left_paw,1175.65625,3346.84375,0.3575909733772278
0,animal0,back_left_thai,982.71875,2905.84375,0.4045472741127014
0,animal0,back_middle,1258.34375,2382.15625,0.5810301899909973
0,animal0,back_right_knee,1589.09375,3264.15625,0.5557300448417664
0,animal0,back_right_paw,1671.78125,3319.28125,0.22426778078079224
0,animal0,back_right_thai,1671.78125,2960.96875,0.5895470380783081
0,animal0,belly_bottom,762.21875,2464.84375,0.07517675310373306
0,animal0,body_middle_left,955.15625,2464.84375,0.3199934661388397
0,animal0,body_middle_right,955.15625,2464.84375,0.3257297873497009
0,animal0,front_left_knee,789.78125,2216.78125,0.11989990621805191
0,animal0,front_left_paw,872.46875,3319.28125,0.3596942722797394
0,animal0,front_left_thai,872.46875,2078.96875,0.506572961807251
0,animal0,front_right_knee,1451.28125,2216.78125,0.19129979610443115
0,animal0,front_right_paw,1533.96875,2602.65625,0.25133106112480164
0,animal0,front_right_thai,1451.28125,2134.09375,0.7110602855682373
0,animal0,left_antler_base,982.71875,1803.34375,0.10099220275878906
0,animal0,left_antler_end,1699.34375,3319.28125,0.321090430021286
0,animal0,left_earbase,982.71875,1803.34375,0.12507487833499908
0,animal0,left_earend,955.15625,1775.78125,0.33754369616508484
0,animal0,left_eye,1065.40625,1803.34375,0.01748703233897686
0,animal0,lower_jaw,789.78125,3346.84375,0.09786434471607208
0,animal0,mouth_end_left,1010.28125,1803.34375,0.04188793897628784
0,animal0,mouth_end_right,927.59375,1775.78125,0.02637467347085476
0,animal0,neck_base,1148.09375,1803.34375,0.6496680378913879
0,animal0,neck_end,1230.78125,1803.34375,0.307600200176239
0,animal0,nose,927.59375,1775.78125,0.03153868764638901
0,animal0,right_antler_base,1699.34375,3319.28125,0.015950582921504974
0,animal0,right_antler_end,1699.34375,3319.28125,0.3003406524658203
0,animal0,right_earbase,403.90625,1941.15625,0.01548826601356268
0,animal0,right_earend,1423.71875,3512.21875,0.05349359288811684
0,animal0,right_eye,679.53125,1803.34375,0.0026754706632345915
0,animal0,tail_base,1285.90625,3098.78125,0.6230061650276184
0,animal0,tail_end,1699.34375,3319.28125,0.5067912936210632
0,animal0,throat_base,982.71875,1830.90625,0.046234115958213806
0,animal0,throat_end,1037.84375,1803.34375,0.26813212037086487
0,animal0,upper_jaw,1589.09375,3346.84375,0.08652883023023605
1,animal0,back_base,1274.609375,1787.640625,0.5659610033035278
1,animal0,back_end,1305.015625,3095.109375,0.767806351184845
1,animal0,back_left_knee,848.921875,3307.953125,0.26221662759780884
1,animal0,back_left_paw,848.921875,3338.359375,0.5140469670295715
1,animal0,back_left_thai,848.921875,2882.265625,0.5914361476898193
1,animal0,back_middle,1244.203125,2365.359375,0.6641872525215149
1,animal0,back_right_knee,1669.890625,3125.515625,0.4424408972263336
1,animal0,back_right_paw,1669.890625,3307.953125,0.5108721852302551
1,animal0,back_right_thai,1639.484375,2943.078125,0.6452435851097107
1,animal0,belly_bottom,788.109375,2486.984375,0.11117463558912277
1,animal0,body_middle_left,970.546875,2486.984375,0.4540371298789978
1,animal0,body_middle_right,970.546875,2486.984375,0.4621920883655548
1,animal0,front_left_knee,788.109375,2243.734375,0.1492292732000351
1,animal0,front_left_paw,848.921875,3307.953125,0.32524511218070984
1,animal0,front_left_thai,848.921875,2122.109375,0.6485275030136108
1,animal0,front_right_knee,1487.453125,2213.328125,0.1585499495267868
1,animal0,front_right_paw,727.296875,1605.203125,0.15024106204509735
1,animal0,front_right_thai,1457.046875,2122.109375,0.615508496761322
1,animal0,left_antler_base,970.546875,1635.609375,0.14062361419200897
1,animal0,left_antler_end,1669.890625,3307.953125,0.3538530170917511
1,animal0,left_earbase,970.546875,1635.609375,0.17029641568660736
1,animal0,left_earend,879.328125,1666.015625,0.2562507092952728
1,animal0,left_eye,818.515625,1605.203125,0.13200771808624268
1,animal0,lower_jaw,727.296875,1605.203125,0.44778409600257874
1,animal0,mouth_end_left,788.109375,1635.609375,0.36412209272384644
1,animal0,mouth_end_right,757.703125,1666.015625,0.21772080659866333
1,animal0,neck_base,1152.984375,1757.234375,0.7573528289794922
1,animal0,neck_end,1274.609375,1787.640625,0.5611858367919922
1,animal0,nose,696.890625,1605.203125,0.4319590628147125
1,animal0,right_antler_base,1305.015625,1635.609375,0.14287631213665009
1,animal0,right_antler_end,1669.890625,3307.953125,0.3304029703140259
1,animal0,right_earbase,1305.015625,1635.609375,0.16320349276065826
1,animal0,right_earend,1396.234375,1605.203125,0.26136887073516846
1,animal0,right_eye,940.140625,1605.203125,0.06861080974340439
1,animal0,tail_base,1305.015625,3095.109375,0.7745082974433899
1,animal0,tail_end,1669.890625,3307.953125,0.5679510831832886
1,animal0,throat_base,940.140625,1726.828125,0.7383902072906494
1,animal0,throat_end,940.140625,1787.640625,0.7444950342178345
1,animal0,upper_jaw,696.890625,1605.203125,0.4618578851222992
2,animal0,back_base,1275.2265625,1809.6328125,0.6285511255264282
2,animal0,back_end,1305.7109375,3059.4921875,0.7482764720916748
2,animal0,back_left_knee,848.4453125,3303.3671875,0.2786693274974823
2,animal0,back_left_paw,848.4453125,3333.8515625,0.5590835809707642
2,animal0,back_left_thai,848.4453125,2876.5859375,0.5893666744232178
2,animal0,back_middle,1244.7421875,2388.8359375,0.6321889758110046
2,animal0,back_right_knee,1671.5234375,3150.9453125,0.49704334139823914
2,animal0,back_right_paw,1641.0390625,3303.3671875,0.5503992438316345
2,animal0,back_right_thai,1641.0390625,2937.5546875,0.6282954812049866
2,animal0,belly_bottom,787.4765625,2480.2890625,0.12610621750354767
2,animal0,body_middle_left,970.3828125,2480.2890625,0.4305095672607422
2,animal0,body_middle_right,970.3828125,2480.2890625,0.43824002146720886
2,animal0,front_left_knee,817.9609375,2327.8671875,0.138932466506958
2,animal0,front_left_paw,848.4453125,3303.3671875,0.3088999092578888
2,animal0,front_left_thai,848.4453125,2114.4765625,0.5973404049873352
2,animal0,front_right_knee,1458.1328125,2175.4453125,0.17728976905345917
2,animal0,front_right_paw,726.5078125,1596.2421875,0.10127904266119003
2,animal0,front_right_thai,1458.1328125,2114.4765625,0.5836100578308105
2,animal0,left_antler_base,970.3828125,1626.7265625,0.1436302363872528
2,animal0,left_antler_end,1671.5234375,3333.8515625,0.3362313210964203
2,animal0,left_earbase,970.3828125,1626.7265625,0.17344360053539276
2,animal0,left_earend,878.9296875,1657.2109375,0.3034267723560333
2,animal0,left_eye,817.9609375,1596.2421875,0.11254923790693283
2,animal0,lower_jaw,726.5078125,1596.2421875,0.41632595658302307
2,animal0,mouth_end_left,787.4765625,1657.2109375,0.3607388734817505
2,animal0,mouth_end_right,756.9921875,1657.2109375,0.2082308679819107
2,animal0,neck_base,1153.2890625,1748.6640625,0.6933921575546265
2,animal0,neck_end,1275.2265625,1809.6328125,0.6181605458259583
2,animal0,nose,696.0234375,1596.2421875,0.41725674271583557
2,animal0,right_antler_base,1305.7109375,1657.2109375,0.12198186665773392
2,animal0,right_antler_end,1671.5234375,3333.8515625,0.3139936029911041
2,animal0,right_earbase,1305.7109375,1657.2109375,0.14262951910495758
2,animal0,right_earend,1397.1640625,1596.2421875,0.23996075987815857
2,animal0,right_eye,1244.7421875,1596.2421875,0.0894903615117073
2,animal0,tail_base,1305.7109375,3059.4921875,0.7548055648803711
2,animal0,tail_end,1671.5234375,3333.8515625,0.5390706062316895
2,animal0,throat_base,939.8984375,1718.1796875,0.7668217420578003
2,animal0,throat_end,939.8984375,1779.1484375,0.7321966290473938
2,animal0,upper_jaw,696.0234375,1596.2421875,0.46304193139076233
3,animal0,back_base,1288.6328125,1801.5859375,0.45829471945762634
3,animal0,back_end,1345.5390625,3081.9765625,0.6815150380134583
3,animal0,back_left_knee,861.8359375,3309.6015625,0.20898699760437012
3,animal0,back_left_paw,861.8359375,3338.0546875,0.5475812554359436
3,animal0,back_left_thai,890.2890625,2911.2578125,0.44101741909980774
3,animal0,back_middle,1260.1796875,2342.1953125,0.5710288286209106
3,animal0,back_right_knee,1601.6171875,3252.6953125,0.6232085824012756
3,animal0,back_right_paw,1686.9765625,3309.6015625,0.4121474027633667
3,animal0,back_right_thai,1658.5234375,2939.7109375,0.6408281326293945
3,animal0,belly_bottom,890.2890625,2541.3671875,0.050159163773059845
3,animal0,body_middle_left,975.6484375,2484.4609375,0.3043806850910187
3,animal0,body_middle_right,975.6484375,2484.4609375,0.309835284948349
3,animal0,front_left_knee,804.9296875,2313.7421875,0.1433386355638504
3,animal0,front_left_paw,861.8359375,3309.6015625,0.2353057712316513
3,animal0,front_left_thai,861.8359375,2086.1171875,0.5428942441940308
3,animal0,front_right_knee,1487.8046875,2228.3828125,0.19787904620170593
3,animal0,front_right_paw,1516.2578125,2569.8203125,0.2347307950258255
3,animal0,front_right_thai,1430.8984375,2114.5703125,0.6263891458511353
3,animal0,left_antler_base,1032.5546875,1744.6796875,0.11156586557626724
3,animal0,left_antler_end,1658.5234375,3309.6015625,0.3196689486503601
3,animal0,left_earbase,975.6484375,1744.6796875,0.14374178647994995
3,animal0,left_earend,947.1953125,1773.1328125,0.508762776851654
3,animal0,left_eye,1061.0078125,1716.2265625,0.10667113214731216
3,animal0,lower_jaw,947.1953125,1716.2265625,0.19533637166023254
3,animal0,mouth_end_left,947.1953125,1744.6796875,0.20881041884422302
3,animal0,mouth_end_right,947.1953125,1716.2265625,0.1375947892665863
3,animal0,neck_base,1174.8203125,1801.5859375,0.7486547231674194
3,animal0,neck_end,1260.1796875,1801.5859375,0.4678332805633545
3,animal0,nose,947.1953125,1716.2265625,0.21150806546211243
3,animal0,right_antler_base,1658.5234375,3309.6015625,0.015514630824327469
3,animal0,right_antler_end,1658.5234375,3309.6015625,0.299105167388916
3,animal0,right_earbase,1288.6328125,1773.1328125,0.02020813152194023
3,animal0,right_earend,1288.6328125,1716.2265625,0.1185280978679657
3,animal0,right_eye,1089.4609375,1716.2265625,0.04847114160656929
3,animal0,tail_base,1345.5390625,3081.9765625,0.6874531507492065
3,animal0,tail_end,1658.5234375,3309.6015625,0.5240997672080994
3,animal0,throat_base,975.6484375,1773.1328125,0.2906189262866974
3,animal0,throat_end,947.1953125,1801.5859375,0.32605260610580444
3,animal0,upper_jaw,947.1953125,1716.2265625,0.22003841400146484
4,animal0,back_base,1268.6484375,1785.7421875,0.6133689880371094
4,animal0,back_end,1299.4140625,3077.8984375,0.7413815855979919
4,animal0,back_left_knee,837.9296875,3293.2578125,0.22468368709087372
4,animal0,back_left_paw,837.9296875,3324.0234375,0.682975172996521
4,animal0,back_left_thai,899.4609375,2862.5390625,0.5684990882873535
4,animal0,back_middle,1268.6484375,2339.5234375,0.6738088130950928
4,animal0,back_right_knee,1668.6015625,3139.4296875,0.5651349425315857
4,animal0,back_right_paw,1668.6015625,3293.2578125,0.7524844408035278
4,animal0,back_right_thai,1637.8359375,2954.8359375,0.6765444874763489
4,animal0,belly_bottom,776.3984375,2462.5859375,0.0995587483048439
4,animal0,body_middle_left,960.9921875,2462.5859375,0.3983169496059418
