frame,animal,bodypart,x,y,likelihood
0,animal0,back_base,2276.1015625,1056.0390625,0.9707412123680115
0,animal0,back_end,1375.8203125,1342.4921875,0.593009889125824
0,animal0,back_left_knee,1744.1171875,1751.7109375,0.7407059073448181
0,animal0,back_left_paw,1334.8984375,1792.6328125,0.8294839262962341
0,animal0,back_left_thai,1744.1171875,1751.7109375,0.7099665999412537
0,animal0,back_middle,1989.6484375,1096.9609375,0.8567918539047241
0,animal0,back_right_knee,1825.9609375,1506.1796875,0.7758049964904785
0,animal0,back_right_paw,1130.2890625,1792.6328125,0.7891419529914856
0,animal0,back_right_thai,1703.1953125,1342.4921875,0.7351536154747009
0,animal0,belly_bottom,1907.8046875,1669.8671875,0.8524826169013977
0,animal0,body_middle_left,2030.5703125,1383.4140625,0.8222188353538513
0,animal0,body_middle_right,2030.5703125,1383.4140625,0.8370255827903748
0,animal0,front_left_knee,2971.7734375,1669.8671875,0.6591582894325256
0,animal0,front_left_paw,2889.9296875,1874.4765625,0.8432537913322449
0,animal0,front_left_thai,2930.8515625,1506.1796875,0.6447594165802002
0,animal0,front_right_knee,2071.4921875,1710.7890625,0.8017224073410034
0,animal0,front_right_paw,2030.5703125,1874.4765625,0.933704137802124
0,animal0,front_right_thai,2153.3359375,1588.0234375,0.6984104514122009
0,animal0,left_antler_base,2808.0859375,401.2890625,0.8129138946533203
0,animal0,left_antler_end,557.3828125,1710.7890625,0.41527244448661804
0,animal0,left_earbase,2808.0859375,401.2890625,0.8925658464431763
0,animal0,left_earend,2971.7734375,155.7578125,0.9790902733802795
0,animal0,left_eye,2808.0859375,646.8203125,0.9261981248855591
0,animal0,lower_jaw,2767.1640625,1015.1171875,0.9456787705421448
0,animal0,mouth_end_left,2849.0078125,892.3515625,0.7784959673881531
0,animal0,mouth_end_right,2562.5546875,933.2734375,0.8904390931129456
0,animal0,neck_base,2603.4765625,1178.8046875,0.6551375389099121
0,animal0,neck_end,2276.1015625,1056.0390625,0.9387667179107666
0,animal0,nose,2767.1640625,933.2734375,0.976356029510498
0,animal0,right_antler_base,2398.8671875,524.0546875,0.8477949500083923
