frame,animal,bodypart,x,y,likelihood
0,animal0,back_base,1338.671875,692.8828125,0.5845704078674316
0,animal0,back_end,2163.578125,653.5859375,0.06888987123966217
0,animal0,back_left_knee,2517.109375,889.3671875,0.32334306836128235
0,animal0,back_left_paw,2713.515625,1714.6015625,0.38037174940109253
0,animal0,back_left_thai,1299.390625,378.5078125,0.48862984776496887
0,animal0,back_middle,945.859375,417.8046875,0.4588784873485565
0,animal0,back_right_knee,631.609375,653.5859375,0.08453463762998581
0,animal0,back_right_paw,906.578125,1360.9296875,0.0380704291164875
0,animal0,back_right_thai,592.328125,614.2890625,0.14683622121810913
0,animal0,belly_bottom,2163.578125,1518.1171875,0.08332639932632446
0,animal0,body_middle_left,2399.265625,1007.2578125,0.15414835512638092
0,animal0,body_middle_right,2399.265625,1007.2578125,0.14979711174964905
0,animal0,front_left_knee,2634.953125,967.9609375,0.20744222402572632
0,animal0,front_left_paw,2045.734375,1832.4921875,0.635474681854248
0,animal0,front_left_thai,1613.640625,614.2890625,0.19158244132995605
0,animal0,front_right_knee,906.578125,1518.1171875,0.5930218696594238
0,animal0,front_right_paw,1377.953125,1793.1953125,0.8114608526229858
0,animal0,front_right_thai,474.484375,1321.6328125,0.45807865262031555
0,animal0,left_antler_base,2045.734375,928.6640625,0.6050488352775574
0,animal0,left_antler_end,2242.140625,1125.1484375,0.12927217781543732
0,animal0,left_earbase,2045.734375,928.6640625,0.6680497527122498
0,animal0,left_earend,2202.859375,1085.8515625,0.40849569439888
0,animal0,left_eye,2242.140625,1282.3359375,0.9370486736297607
0,animal0,lower_jaw,2242.140625,1871.7890625,0.7003339529037476
0,animal0,mouth_end_left,2477.828125,1714.6015625,0.10359194874763489
0,animal0,mouth_end_right,2124.296875,1714.6015625,0.7393081188201904
0,animal0,neck_base,1456.515625,771.4765625,0.4550705552101135
0,animal0,neck_end,1338.671875,692.8828125,0.5890411138534546
0,animal0,nose,2438.546875,1753.8984375,0.8770965933799744
0,animal0,right_antler_base,1456.515625,1164.4453125,0.5403525829315186
0,animal0,right_antler_end,1063.703125,1321.6328125,0.15561020374298096
0,animal0,right_earbase,1456.515625,1164.4453125,0.5762284994125366
0,animal0,right_earend,1063.703125,1321.6328125,0.799217164516449
0,animal0,right_eye,2045.734375,1439.5234375,0.9185022115707397
0,animal0,tail_base,2163.578125,653.5859375,0.06938324868679047
0,animal0,tail_end,2595.671875,1793.1953125,0.14748068153858185
0,animal0,throat_base,1260.109375,1478.8203125,0.21239009499549866
0,animal0,throat_end,985.140625,1400.2265625,0.4149685502052307
