frame,animal,bodypart,x,y,likelihood
0,animal0,back_base,-30.8046875,102.3515625,0.12740479409694672
0,animal0,back_end,4.3359375,123.9765625,0.07139752060174942
0,animal0,back_left_knee,1.6328125,237.5078125,0.6875619888305664
0,animal0,back_left_paw,12.4453125,259.1328125,0.7529517412185669
0,animal0,back_left_thai,-1.0703125,218.5859375,0.5476014614105225
0,animal0,back_middle,-44.3203125,102.3515625,0.07609730213880539
0,animal0,back_right_knee,1.6328125,237.5078125,0.7191768884658813
0,animal0,back_right_paw,9.7421875,259.1328125,0.5222737193107605
0,animal0,back_right_thai,-1.0703125,213.1796875,0.606248676776886
0,animal0,belly_bottom,-3.7734375,205.0703125,0.16655109822750092
0,animal0,body_middle_left,-3.7734375,186.1484375,0.18254594504833221
0,animal0,body_middle_right,-3.7734375,186.1484375,0.1859034150838852
0,animal0,front_left_knee,1.6328125,237.5078125,0.46550261974334717
0,animal0,front_left_paw,9.7421875,259.1328125,0.6992723941802979
0,animal0,front_left_thai,-1.0703125,215.8828125,0.342254638671875
0,animal0,front_right_knee,1.6328125,237.5078125,0.49204960465431213
0,animal0,front_right_paw,9.7421875,259.1328125,0.8085169792175293
0,animal0,front_right_thai,-1.0703125,213.1796875,0.3491199314594269
0,animal0,left_antler_base,4.3359375,105.0546875,0.10632950812578201
0,animal0,left_antler_end,15.1484375,156.4140625,0.08189347386360168
0,animal0,left_earbase,4.3359375,105.0546875,0.10555489361286163
0,animal0,left_earend,-11.8828125,105.0546875,0.03208428993821144
0,animal0,left_eye,12.4453125,115.8671875,0.8512399196624756
0,animal0,lower_jaw,31.3671875,129.3828125,0.3180002272129059
0,animal0,mouth_end_left,31.3671875,121.2734375,0.1364203691482544
0,animal0,mouth_end_right,23.2578125,129.3828125,0.18416787683963776
0,animal0,neck_base,-17.2890625,118.5703125,0.3098636269569397
0,animal0,neck_end,-25.3984375,102.3515625,0.12281192094087601
0,animal0,nose,31.3671875,123.9765625,0.9086089730262756
0,animal0,right_antler_base,-9.1796875,107.7578125,0.249982088804245
0,animal0,right_antler_end,15.1484375,156.4140625,0.07667884230613708
0,animal0,right_earbase,-9.1796875,107.7578125,0.2674437165260315
0,animal0,right_earend,-68.6484375,123.9765625,0.024033134803175926
0,animal0,right_eye,9.7421875,118.5703125,0.8250924944877625
0,animal0,tail_base,4.3359375,123.9765625,0.07408874481916428
0,animal0,tail_end,15.1484375,156.4140625,0.1275193989276886
0,animal0,throat_base,7.0390625,145.6015625,0.3961388170719147
0,animal0,throat_end,4.3359375,148.3046875,0.1581500619649887
0,animal0,upper_jaw,31.3671875,129.3828125,0.8217466473579407
1,animal0,back_base,-44.4296875,101.171875,0.10695850849151611
1,animal0,back_end,5.9140625,120.640625,0.05345463752746582
1,animal0,back_left_knee,3.1171875,234.671875,0.6995177865028381
1,animal0,back_left_paw,8.7109375,259.703125,0.7364155650138855
1,animal0,back_left_thai,0.3203125,209.640625,0.6699569225311279
1,animal0,back_middle,-44.4296875,98.390625,0.05545429885387421
1,animal0,back_right_knee,3.1171875,234.671875,0.767937958240509
1,animal0,back_right_paw,11.5078125,259.703125,0.5835080742835999
1,animal0,back_right_thai,0.3203125,204.078125,0.7517929673194885
1,animal0,belly_bottom,-2.4765625,206.859375,0.2446081042289734
1,animal0,body_middle_left,8.7109375,181.828125,0.1882651448249817
1,animal0,body_middle_right,8.7109375,181.828125,0.19162455201148987
1,animal0,front_left_knee,3.1171875,237.453125,0.42396050691604614
1,animal0,front_left_paw,5.9140625,256.921875,0.6892293691635132
1,animal0,front_left_thai,0.3203125,209.640625,0.45233243703842163
1,animal0,front_right_knee,3.1171875,234.671875,0.5613536834716797
1,animal0,front_right_paw,8.7109375,256.921875,0.8282167911529541
1,animal0,front_right_thai,0.3203125,206.859375,0.7351937294006348
1,animal0,left_antler_base,5.9140625,106.734375,0.08213391900062561
1,animal0,left_antler_end,19.8984375,262.484375,0.10930538177490234
1,animal0,left_earbase,5.9140625,106.734375,0.06969824433326721
1,animal0,left_earend,-10.8671875,101.171875,0.02680959366261959
1,animal0,left_eye,17.1015625,112.296875,0.8555653095245361
1,animal0,lower_jaw,33.8828125,128.984375,0.422181636095047
1,animal0,mouth_end_left,39.4765625,117.859375,0.05677739530801773
1,animal0,mouth_end_right,25.4921875,131.765625,0.3234579563140869
1,animal0,neck_base,3.1171875,145.671875,0.37953707575798035
1,animal0,neck_end,-44.4296875,101.171875,0.10071586072444916
